sample_id,label,stage,status,max_abs_diff,mean_abs_diff,cosine_similarity
sample_0020,silence,log,PASS,2.384185791015625e-06,1.6526595717019374e-07,0.9999999999999909
sample_0020,silence,normalize,PASS,4.76837158203125e-07,3.4505040338723966e-08,0.9999999999999988
sample_0021,silence,fft,PASS,3.814697265625e-06,9.732557433176863e-08,0.9999999999999845
sample_0021,silence,mel,PASS,3.814697265625e-06,1.739827254850482e-07,0.9999999999999938
sample_0021,silence,log,PASS,3.814697265625e-06,1.6838548347523373e-07,0.9999999999999836
sample_0021,silence,normalize,PASS,8.046627044677734e-07,3.565507387687074e-08,0.9999999999999996
sample_0022,silence,fft,PASS,5.587935447692871e-09,6.747429702988775e-11,0.9999999999999896
sample_0022,silence,mel,PASS,7.450580596923828e-09,1.3030008974980508e-10,0.9999999999999956
sample_0022,silence,log,PASS,4.76837158203125e-06,1.5222052536388434e-07,0.9999999999999991
sample_0022,silence,normalize,PASS,1.0728836059570312e-06,3.1668519969202004e-08,0.9999999999999688
sample_0023,silence,fft,PASS,9.5367431640625e-07,2.5172603061386043e-09,0.9999999999999916
sample_0023,silence,mel,PASS,9.5367431640625e-07,5.469740532891304e-09,0.9999999999999932
sample_0023,silence,log,PASS,5.7220458984375e-06,1.56460895830083e-07,0.999999999999999
sample_0023,silence,normalize,PASS,1.1920928955078125e-06,3.234235648933733e-08,0.9999999999999963
sample_0024,silence,fft,PASS,1.9073486328125e-05,1.029630431720372e-06,0.9999999999999807
sample_0024,silence,mel,PASS,2.288818359375e-05,1.7516585562544147e-06,0.9999999999999944
sample_0024,silence,log,PASS,3.0994415283203125e-06,1.479178826509206e-07,0.9999999999999971
sample_0024,silence,normalize,PASS,7.152557373046875e-07,3.1028717461198864e-08,0.9999999999999997
sample_0025,silence,fft,PASS,3.5762786865234375e-07,1.3739273674145229e-08,0.999999999999984
sample_0025,silence,mel,PASS,5.960464477539062e-07,2.5185037281183815e-08,0.9999999999999929
sample_0025,silence,log,PASS,7.62939453125e-06,1.6928927357409997e-07,0.9999999999999944
sample_0025,silence,normalize,PASS,1.6093254089355469e-06,3.4620393082582494e-08,0.9999999999999983
sample_0026,silence,fft,PASS,0.000244140625,4.558738752566639e-07,0.9999999999999925
sample_0026,silence,mel,PASS,7.62939453125e-05,6.851888870322468e-07,0.9999999999999877
sample_0026,silence,log,PASS,2.384185791015625e-06,1.5930902351317511e-07,0.9999999999999851
sample_0026,silence,normalize,PASS,4.76837158203125e-07,3.359215979528899e-08,0.9999999999999992
sample_0027,silence,fft,PASS,1.430511474609375e-06,1.1380753012360803e-08,0.9999999999999871
